B;B.6;B.6.2 16
B;B.1;B.1.160;B.1.160.27 66
B;B.1;B.1.438;B.1.438.2 53
B;B.1;B.1.1;B.1.1.512 34
B;B.1;B.1.245 33
B;B.1;B.1.1;B.1.1.93 40
B;B.1;B.1.1;B.1.1.334 63
B;B.1;B.1.243;B.1.243.2 106
B;B.1;B.1.1;B.1.1.28;P.1;P.1.10;P.1.10.2 24
B;B.1;B.1.1;B.1.1.91 7
B;B.1;B.1.243;B.1.243.1 38
B;B.1;B.1.1;B.1.1.1;C.40 37
B;B.1;B.1.1;B.1.1.129 36
B;B.1;B.1.528 21
B;B.1;B.1.1;B.1.1.1;C.1;C.1.1 13
B;B.1;B.1.140 51
B;B.1;B.1.1;B.1.1.112 16
B;B.1;B.1.96 63
B;B.1;B.1.177;B.1.177.34 14
B;B.1;B.1.258;B.1.258.18 10
B;B.1;B.1.1;B.1.1.1;C.12 139
B;B.1;B.1.334 59
B;B.1;B.1.187 31
B;B.1;B.1.124 130
B;B.1;B.1.557 20
B;B.1;B.1.1;B.1.1.160 12
B;B.1;B.1.1;B.1.1.119 29
B;B.1;B.1.1;B.1.1.132 67
B;B.1;B.1.385 95
B;B.1;B.1.1;B.1.1.451 26
B;B.1;B.1.242 51
B;B.1;B.1.1;B.1.1.277;K.3 162
B;B.1;B.1.1;B.1.1.424 23
B;B.1;B.1.1;B.1.1.1;C.4 99
B;B.1;B.1.1;B.1.1.158 85
B;B.1;B.1.1;B.1.1.1;C.25 8
B;B.1;B.1.424 121
B;B.1;B.1.337 178
B;B.1;B.1.1;B.1.1.1;C.10 4
B;B.44 10
B;B.1;B.1.1;B.1.1.394 41
B;B.1;B.1.1;B.1.1.467 52
B;B.1;B.1.518 87
B;B.1;B.1.588;B.1.588.1 26
B;B.1;B.1.1;B.1.1.31 15
B;B.1;B.1.1;B.1.1.481 14
B;B.1;B.1.1;B.1.1.290 55
B;B.1;B.1.1;B.1.1.427 18
B;B.1;B.1.1;B.1.1.127 16
B;B.1;B.1.1;B.1.1.251 84
B;B.1;B.1.70 38
B;B.1;B.1.559 41
B;B.1;B.1.256 58
B;B.1;B.1.1;B.1.1.14 58
B;B.1;B.1.40 51
B;B.1;B.1.446 48
B;B.1;B.1.418 63
B;B.1;B.1.431 25
B;B.6;B.6.4 22
A;A.24 14
B;B.1;B.1.1;B.1.1.40 29
B;B.1;B.1.1;B.1.1.459 66
B;B.1;B.1.1;B.1.1.84 11
B;B.1;B.1.1;B.1.1.62 37
B;B.1;B.1.1;B.1.1.456 18
B;B.1;B.1.1;B.1.1.1;C.6 23
B;B.1;B.1.1;B.1.1.444 5
B;B.1;B.1.1;B.1.1.507 37
B;B.1;B.1.638 13
B;B.1;B.1.1;B.1.1.52 82
B;B.1;B.1.485 65
B;B.1;B.1.340 242
B;B.1;B.1.566 50
B;B.1;B.1.330 30
B;B.1;B.1.1;B.1.1.1;C.21 7
B;B.1;B.1.325 151
B;B.1;B.1.227 21
B;B.1;B.1.594 32
B;B.1;B.1.614 8
B;B.1;B.1.342 8
B;B.1;B.1.1;B.1.1.352 34
B;B.1;B.1.177;B.1.177.89 41
B;B.1;B.1.1;B.1.1.327 7
B;B.1;B.1.233 72
B;B.1;B.1.423 99
B;B.1;B.1.1;B.1.1.72 30
B;B.1;B.1.1;B.1.1.139 46
B;B.1;B.1.38 31
B;B.1;B.1.119 94
B;B.1;B.1.116 85
B;B.1;B.1.429;B.1.429.1 83
B;B.1;B.1.1;B.1.1.316;R.2 70
B;B.1;B.1.550 71
B;B.1;B.1.1;B.1.1.437 93
B;B.1;B.1.306 188
B;B.1;B.1.1;B.1.1.320 52
B;B.1;B.1.1;B.1.1.441 19
B;B.1;B.1.591 99
B;B.1;B.1.569 67
B;B.1;B.1.37 68
B;B.1;B.1.289 379
B;B.1;B.1.516 509
B;B.1;B.1.595;B.1.595.2 25
B;B.1;B.1.1;B.1.1.480 39
B;B.1;B.1.301 169
B;B.1;B.1.435 91
B;B.1;B.1.438;B.1.438.4 52
B;B.1;B.1.315 165
B;B.1;B.1.363 78
B;B.1;B.1.370 125
B;B.1;B.1.403 305
B;B.1;B.1.436 983
B;B.1;B.1.1;B.1.1.177 53
B;B.1;B.1.318 26
B;B.1;B.1.1;B.1.1.1;C.28 36
B;B.1;B.1.1;B.1.1.358 30
B;B.1;B.1.494 32
B;B.1;B.1.268 95
B;B.1;B.1.163 41
B;B.1;B.1.1;B.1.1.514 19
B;B.1;B.1.539 61
B;B.1;B.1.585 34
B;B.1;B.1.438;B.1.438.3 13
B;B.1;B.1.357 106
B;B.1;B.1.508 39
B;B.1;B.1.309 21
B;B.20 43
B;B.1;B.1.1;B.1.1.463 16
B;B.19 27
B;B.46 50
B;B.1;B.1.1;B.1.1.423 16
B;B.1;B.1.1;B.1.1.450 29
B;B.1;B.1.258;B.1.258.23 42
B;B.1;B.1.161 57
B;B.1;B.1.344 123
B;B.1;B.1.444 64
B;B.1;B.1.571 107
B;B.1;B.1.1;B.1.1.268 68
B;B.1;B.1.112 193
B;B.1;B.1.595;B.1.595.3 38
B;B.1;B.1.276 44
B;B.1;B.1.493 37
B;B.1;B.1.502 19
B;B.1;B.1.499;B.1.499.1 6
B;B.1;B.1.487 57
B;B.1;B.1.595;B.1.595.4 137
B;B.1;B.1.1;B.1.1.426 31
B;B.1;B.1.1;B.1.1.392 19
B;B.1;B.1.304 44
B;B.1;B.1.294 31
B;B.1;B.1.194 26
B;B.1;B.1.1;B.1.1.357 8
B;B.1;B.1.479 25
B;B.1;B.1.442 26
B;B.1;B.1.328 30
B;B.51 21
B;B.1;B.1.1;B.1.1.345 23
B;B.1;B.1.501 139
B;B.1;B.1.287 33
B;B.1;B.1.495 110
B;B.1;B.1.500 11
B;B.1;B.1.1;B.1.1.513 81
B;B.1;B.1.1;B.1.1.367 18
B;B.1;B.1.572 39
B;B.1;B.1.1;B.1.1.342 16
B;B.1;B.1.285 10
B;B.1;B.1.106 32
B;B.1;B.1.9;B.1.9.2 10
B;B.1;B.1.341 43
B;B.1;B.1.169 69
B;B.1;B.1.483 9
B;B.13 21
B;B.1;B.1.177;B.1.177.15;AA.2 130
B;B.1;B.1.177;B.1.177.15;AA.4 111
B;B.1;B.1.1;B.1.1.29 97
B;B.1;B.1.177;B.1.177.15;AA.3 37
B;B.1;B.1.120 130
B;B.1;B.1.1;B.1.1.49 57
B;B.1;B.1.1;B.1.1.249 14
B;B.1;B.1.1;B.1.1.360 32
B;B.1;B.1.1;B.1.1.114 15
